experiment,condition,model,seed,base_test_mse,best_test_mse,best_alpha,improvement_pct,test_mse_a0.0,test_mse_a0.3,test_mse_a0.5,test_mse_a0.7,test_mse_a1.0
E,dataset=diabetes,SVR(rbf),60,0.5399143600641882,0.5154696821478272,0.0,4.527510235781642,0.5154696821478272,0.518348840200307,0.5237617250003247,0.5298796105699289,0.5399143600641882
E,dataset=diabetes,SVR(rbf),61,0.5754220684437199,0.5777361468220285,0.7,-0.4021532202557297,0.5843111857793356,0.580185152371695,0.5787283659650838,0.5777361468220285,0.5754220684437199
E,dataset=diabetes,MLP(4),42,0.4964550076832416,0.4788035448424784,0.7,3.5555010157185354,0.498476930692275,0.637191810629838,0.5002567996342894,0.4788035448424784,0.4964550076832416
E,dataset=diabetes,MLP(4),43,0.5649204299370841,0.48059129660681443,0.0,14.927612609029122,0.48059129660681443,0.5329289576780886,0.5733250363614694,0.5394547814081531,0.5649204299370841
E,dataset=diabetes,MLP(4),44,0.42537042728752517,0.44359745902670367,0.0,-4.284978590403537,0.44359745902670367,0.522034345143313,0.5798917824053854,0.5190272103117152,0.42537042728752517
E,dataset=diabetes,MLP(4),45,0.516331243280287,0.47873226483081405,0.5,7.281949124481433,0.45735954271059687,0.4148417613871066,0.47873226483081405,0.4692521594695611,0.516331243280287
E,dataset=diabetes,MLP(4),46,0.5830283628489398,0.5830283628489398,1.0,0.0,0.6254286547598638,0.6002532610104285,0.691688681973905,0.6268077412126722,0.5830283628489398
E,dataset=diabetes,MLP(4),47,0.5465804048076965,0.5560651784182227,0.5,-1.7352933854010302,0.5689728545444306,0.5109956339206819,0.5560651784182227,0.6555967243078414,0.5465804048076965
E,dataset=diabetes,MLP(4),48,0.5857453582768046,0.44534518743622675,0.3,23.969489276640452,0.48483583276272973,0.44534518743622675,0.5140934217020992,0.5241099247431006,0.5857453582768046
E,dataset=diabetes,MLP(4),49,0.3987053189378893,0.3432244302860935,0.5,13.91526172753132,0.383092354389037,0.3936625828323917,0.3432244302860935,0.40675940309532094,0.3987053189378893
E,dataset=diabetes,MLP(4),50,0.4841717236757841,0.4528658290875655,0.3,6.4658659432953485,0.46329546016517065,0.4528658290875655,0.5117445870532712,0.4788165541564532,0.4841717236757841
E,dataset=diabetes,MLP(4),51,0.625375276802207,0.6449644356377139,0.0,-3.1323845956421743,0.6449644356377139,0.5195462327081781,0.5338432021430858,0.5226271075264157,0.625375276802207
E,dataset=diabetes,MLP(4),52,0.5904668045979444,0.5789459482830849,0.7,1.9511437772872318,0.5547452758867211,0.5989066912504719,0.5774785440331375,0.5789459482830849,0.5904668045979444
E,dataset=diabetes,MLP(4),53,0.4539834892532016,0.559461863952357,0.0,-23.233967136704965,0.559461863952357,0.5758110172623309,0.46932478061378174,0.5060608897408502,0.4539834892532016
E,dataset=diabetes,MLP(4),54,0.4757720168537595,0.5039073570602944,0.3,-5.9136181216775965,0.4729955819901796,0.5039073570602944,0.5142478353331699,0.47504299551180795,0.4757720168537595
E,dataset=diabetes,MLP(4),55,0.5289829190329953,0.5289829190329953,1.0,0.0,0.5732064319585785,0.51200910783516,0.4674569871911634,0.458865984206254,0.5289829190329953
E,dataset=diabetes,MLP(4),56,0.6043514620260234,0.65073933828479,0.0,-7.675645576045474,0.65073933828479,0.6251088167734572,0.6498616873694304,0.696236235394883,0.6043514620260234
E,dataset=diabetes,MLP(4),57,0.4945633527321663,0.5385810718031568,0.3,-8.900319610787784,0.5899080481968699,0.5385810718031568,0.5189761643267272,0.4751998007877098,0.4945633527321663
E,dataset=diabetes,MLP(4),58,0.5477621830983368,0.5632462269260741,0.7,-2.826782188604923,0.6329651177438033,0.6383586931756123,0.5910851653037928,0.5632462269260741,0.5477621830983368
E,dataset=diabetes,MLP(4),59,0.5746873059868917,0.5253538701020688,0.3,8.584396309242322,0.5576646591148968,0.5253538701020688,0.5690137907266375,0.6055887178767806,0.5746873059868917
E,dataset=diabetes,MLP(4),60,0.5799299255141033,0.5274148555709746,0.7,9.055416462010392,0.5487047970123,0.5852682932202525,0.6034053142256351,0.5274148555709746,0.5799299255141033
E,dataset=diabetes,MLP(4),61,0.6033594424530083,0.6033594424530083,1.0,0.0,0.5956037613327284,0.563555211761305,0.6542419138299524,0.6536020694468657,0.6033594424530083
E,dataset=diabetes,MLP(8),42,0.44313084338274034,0.47058617041201356,0.0,-6.195760786969086,0.47058617041201356,0.4813621346677341,0.45030927872695276,0.436337565566854,0.44313084338274034
E,dataset=diabetes,MLP(8),43,0.5469311645662889,0.5202680068763597,0.0,4.875048162792632,0.5202680068763597,0.5084628077023257,0.5794547021793716,0.4824302469907786,0.5469311645662889
E,dataset=diabetes,MLP(8),44,0.4332089745118585,0.4623984522970529,0.3,-6.737967009590506,0.5218629282290088,0.4623984522970529,0.4702626593215859,0.46333013309623156,0.4332089745118585
E,dataset=diabetes,MLP(8),45,0.4698505467626453,0.4069405854334972,0.0,13.389355777621,0.4069405854334972,0.437678882935576,0.436372702163164,0.41559265551926494,0.4698505467626453
E,dataset=diabetes,MLP(8),46,0.6358557806110458,0.630072487081026,0.5,0.9095291269448047,0.6051827093362043,0.6719964802843118,0.630072487081026,0.6096089669355846,0.6358557806110458
E,dataset=diabetes,MLP(8),47,0.5436347198368613,0.4732366227442927,0.3,12.949521898397935,0.5013682990040123,0.4732366227442927,0.5470241620130558,0.4869040351203388,0.5436347198368613
E,dataset=diabetes,MLP(8),48,0.48473842814191975,0.47742594430139934,0.7,1.5085422190582942,0.47458728127342076,0.544735208401128,0.520753717031215,0.47742594430139934,0.48473842814191975
E,dataset=diabetes,MLP(8),49,0.3558015166130057,0.3558015166130057,1.0,0.0,0.3652362468839126,0.4149303889753978,0.3579966942768086,0.3860091500069221,0.3558015166130057
E,dataset=diabetes,MLP(8),50,0.5151549636905567,0.4709031974442439,0.0,8.589991238615713,0.4709031974442439,0.5221045383410827,0.47687887508751975,0.5900943593457988,0.5151549636905567
E,dataset=diabetes,MLP(8),51,0.47713400561334796,0.5473909234275351,0.5,-14.724776894464497,0.5583176885437903,0.4962229471672507,0.5473909234275351,0.5697435452561607,0.47713400561334796
E,dataset=diabetes,MLP(8),52,0.5162362919167107,0.5645658604902475,0.5,-9.361908360626112,0.553734132747522,0.5496252518568672,0.5645658604902475,0.5990797692289475,0.5162362919167107
E,dataset=diabetes,MLP(8),53,0.5163769003814882,0.5410942583410941,0.0,-4.786689323504845,0.5410942583410941,0.5004611554566627,0.5027425311578646,0.46531977879520264,0.5163769003814882
E,dataset=diabetes,MLP(8),54,0.5459572661141806,0.5459572661141806,1.0,0.0,0.44696543739978684,0.5059923770237715,0.4697914321246211,0.5201569218177939,0.5459572661141806
E,dataset=diabetes,MLP(8),55,0.4436728630479056,0.43304496649812907,0.0,2.395435338723653,0.43304496649812907,0.44584409855702967,0.4301732868275554,0.42497975397743326,0.4436728630479056
E,dataset=diabetes,MLP(8),56,0.6564785499864528,0.590789119125041,0.7,10.006333163934672,0.63911092626948,0.625071494805246,0.6016908051297597,0.590789119125041,0.6564785499864528
E,dataset=diabetes,MLP(8),57,0.49651260251880286,0.47201347992627696,0.0,4.934239829612004,0.47201347992627696,0.5033829116157542,0.5180112313151651,0.48603272927128804,0.49651260251880286
E,dataset=diabetes,MLP(8),58,0.6439195138712576,0.6439195138712576,1.0,0.0,0.5486905987056987,0.5428360710627534,0.539285387935714,0.5968141570013457,0.6439195138712576
E,dataset=diabetes,MLP(8),59,0.4515891380692583,0.5166917581420292,0.7,-14.416338787755858,0.5015122934641578,0.622262700248104,0.5189588780327112,0.5166917581420292,0.4515891380692583
E,dataset=diabetes,MLP(8),60,0.564757160473538,0.5217640212942048,0.3,7.612677127153944,0.5601524297913254,0.5217640212942048,0.5688424671924959,0.5467909642947649,0.564757160473538
E,dataset=diabetes,MLP(8),61,0.505435432493271,0.5891613544765139,0.3,-16.56510735114667,0.5200958479550334,0.5891613544765139,0.5413988328621447,0.6269459922801384,0.505435432493271
E,dataset=diabetes,MLP(16),42,0.4083578165340436,0.4296868822583011,0.7,-5.223131494160912,0.45005702902679573,0.43221962573682526,0.4665781418421826,0.4296868822583011,0.4083578165340436
E,dataset=diabetes,MLP(16),43,0.5025022862917714,0.522349914271761,0.5,-3.949758741687666,0.5324820641732383,0.5012170126205117,0.522349914271761,0.5305865430304181,0.5025022862917714
E,dataset=diabetes,MLP(16),44,0.5051818761334167,0.4754931545772447,0.5,5.876838215853034,0.45534780581251727,0.45956288011286317,0.4754931545772447,0.48280532377577257,0.5051818761334167
E,dataset=diabetes,MLP(16),45,0.44113281088989453,0.4827772644625238,0.7,-9.44034371159564,0.4749551868137103,0.446811147517453,0.4748881666710323,0.4827772644625238,0.44113281088989453
E,dataset=diabetes,MLP(16),46,0.5871643140831113,0.6200534324663611,0.3,-5.601348309903327,0.6222104015270353,0.6200534324663611,0.6326262087486855,0.6250389271354975,0.5871643140831113
E,dataset=diabetes,MLP(16),47,0.49397088371254083,0.48601134759576586,0.0,1.6113371008739261,0.48601134759576586,0.47734251439758163,0.48395631216404245,0.49145122700385907,0.49397088371254083
E,dataset=diabetes,MLP(16),48,0.5522643081098145,0.4325404394287011,0.3,21.67872645814856,0.4974428084922542,0.4325404394287011,0.5033074719250096,0.5029443354459668,0.5522643081098145
E,dataset=diabetes,MLP(16),49,0.39586250059905165,0.39782681583645174,0.0,-0.4962114962714404,0.39782681583645174,0.34726652109977285,0.37210052643456415,0.4015697523930891,0.39586250059905165
E,dataset=diabetes,MLP(16),50,0.45714927023147,0.45714927023147,1.0,0.0,0.5212250803247375,0.46631490942721726,0.5170568437406308,0.4797023161347568,0.45714927023147
E,dataset=diabetes,MLP(16),51,0.5369712340133223,0.4957910976245359,0.5,7.66896507304611,0.5861209574971342,0.5582010723751304,0.4957910976245359,0.544325685165989,0.5369712340133223
E,dataset=diabetes,MLP(16),52,0.5621771800769804,0.5621771800769804,1.0,0.0,0.5810986411192722,0.5287701122790266,0.5993275559738989,0.5832543648099446,0.5621771800769804
E,dataset=diabetes,MLP(16),53,0.4702814576693093,0.5470902313336066,0.7,-16.332511608039493,0.5124866690324207,0.49103949299430494,0.5133667269129034,0.5470902313336066,0.4702814576693093
E,dataset=diabetes,MLP(16),54,0.4967672451396961,0.4967672451396961,1.0,0.0,0.5035162436350795,0.48679441081479874,0.4978663447546499,0.48985680683327926,0.4967672451396961
E,dataset=diabetes,MLP(16),55,0.42686170765569875,0.42686170765569875,1.0,0.0,0.4500608901824543,0.43299727483909145,0.44296549907848876,0.4541614444679332,0.42686170765569875
E,dataset=diabetes,MLP(16),56,0.6228759410956584,0.6228759410956584,1.0,0.0,0.5907575762829936,0.6160142043800639,0.6251584104429857,0.6233472579761254,0.6228759410956584
E,dataset=diabetes,MLP(16),57,0.5016318584854351,0.4809972184431261,0.0,4.113502699890453,0.4809972184431261,0.48873979204201484,0.48308889404233407,0.4772527913938884,0.5016318584854351
E,dataset=diabetes,MLP(16),58,0.5695107320855455,0.534341855016929,0.5,6.175279075045387,0.5693093616424287,0.55705319650296,0.534341855016929,0.5900015263954446,0.5695107320855455
E,dataset=diabetes,MLP(16),59,0.5005964927660778,0.4989464250493353,0.3,0.3296203110862647,0.5799355461147025,0.4989464250493353,0.483818813097619,0.5352713931466617,0.5005964927660778
E,dataset=diabetes,MLP(16),60,0.5682082024254054,0.48378367801574673,0.5,14.858026344796022,0.5287871149328857,0.5544709522229619,0.48378367801574673,0.5285219157195241,0.5682082024254054
E,dataset=diabetes,MLP(16),61,0.6527855722378774,0.5657264434337264,0.3,13.336558359538369,0.5800576100794145,0.5657264434337264,0.6226825828280762,0.5736939309135156,0.6527855722378774
E,dataset=diabetes,MLP(8x2),42,0.508190002548167,0.4359387888837484,0.5,14.217362266502004,0.4915633942327403,0.44589250318278534,0.4359387888837484,0.49783023682461325,0.508190002548167
E,dataset=diabetes,MLP(8x2),43,0.6704332035943098,0.5319935969461345,0.3,20.649276602945136,0.5254025854002476,0.5319935969461345,0.6399882442695217,0.5510625129623281,0.6704332035943098
E,dataset=diabetes,MLP(8x2),44,0.5204601725222483,0.48350024296841976,0.3,7.1013944015569415,0.48282662851086094,0.48350024296841976,0.4797950681938724,0.4308271503531582,0.5204601725222483
E,dataset=diabetes,MLP(8x2),45,0.4816290982376059,0.44727026217187177,0.3,7.133878785866801,0.4405018153107121,0.44727026217187177,0.4812081441678698,0.5179377632227544,0.4816290982376059
E,dataset=diabetes,MLP(8x2),46,0.6220886854238356,0.6109328335621715,0.0,1.7932896262312523,0.6109328335621715,0.6180414279776952,0.6003499004933243,0.6249168212001935,0.6220886854238356
E,dataset=diabetes,MLP(8x2),47,0.5512702975081901,0.5149509217004076,0.5,6.588306312157687,0.5118224232569408,0.5434924433663101,0.5149509217004076,0.5110815909693737,0.5512702975081901
E,dataset=diabetes,MLP(8x2),48,0.49994155389291217,0.504185469330746,0.0,-0.8488823153001834,0.504185469330746,0.5213659894710064,0.5103497297059938,0.49989210475330265,0.49994155389291217
E,dataset=diabetes,MLP(8x2),49,0.39402431883989536,0.39402431883989536,1.0,0.0,0.2861327238146898,0.39120019482537893,0.3867510376891272,0.34994024233902576,0.39402431883989536
E,dataset=diabetes,MLP(8x2),50,0.5407051185853571,0.5191813872221274,0.0,3.980678307529638,0.5191813872221274,0.5062423055838683,0.579614051419848,0.5322368896592863,0.5407051185853571
E,dataset=diabetes,MLP(8x2),51,0.5547854292026159,0.5090641355885559,0.0,8.241257107234132,0.5090641355885559,0.5652369012431709,0.5012590854820261,0.5172255019086845,0.5547854292026159
E,dataset=diabetes,MLP(8x2),52,0.5493570635789232,0.5722070673699149,0.7,-4.159408389532599,0.5251812411774591,0.6486965320451253,0.5528328747400078,0.5722070673699149,0.5493570635789232
E,dataset=diabetes,MLP(8x2),53,0.6170247110693726,0.5301774066784894,0.5,14.07517443513196,0.5238335123545231,0.5023132302812457,0.5301774066784894,0.5259297476859309,0.6170247110693726
E,dataset=diabetes,MLP(8x2),54,0.5342631982860044,0.5608993588906598,0.3,-4.985587757140694,0.4887254582272264,0.5608993588906598,0.4637551214313286,0.49541890587504417,0.5342631982860044
E,dataset=diabetes,MLP(8x2),55,0.4514627581536235,0.4249402668144136,0.0,5.8747905248443235,0.4249402668144136,0.41138549394908885,0.40034993397213603,0.49601840641253214,0.4514627581536235
E,dataset=diabetes,MLP(8x2),56,0.582074265970258,0.582074265970258,1.0,0.0,0.6226202555072184,0.7095685033733435,0.7278380295829364,0.6723979318939377,0.582074265970258
E,dataset=diabetes,MLP(8x2),57,0.4977498298584063,0.5330442418358055,0.7,-7.0907933785611235,0.48895584326845315,0.47922406057534256,0.4408338961908532,0.5330442418358055,0.4977498298584063
E,dataset=diabetes,MLP(8x2),58,0.5864658682683471,0.5572834078125721,0.5,4.975986163004132,0.5694169647950302,0.5467294279621465,0.5572834078125721,0.5345540760506158,0.5864658682683471
E,dataset=diabetes,MLP(8x2),59,0.5132439571335009,0.5904365385654633,0.0,-15.04013449336797,0.5904365385654633,0.5201469996313177,0.5202283724527716,0.5292582426364594,0.5132439571335009
E,dataset=diabetes,MLP(8x2),60,0.502669527157895,0.541219921528803,0.0,-7.66913295677039,0.541219921528803,0.5178809170261085,0.5613110469339591,0.5213427110438338,0.502669527157895
E,dataset=diabetes,MLP(8x2),61,0.6484530399398666,0.6733789064299056,0.7,-3.843896929275017,0.5667810318983242,0.555989397879354,0.6286568893295089,0.6733789064299056,0.6484530399398666
E,dataset=diabetes,MLP(16x2),42,0.5007958815671941,0.46329968862450177,0.0,7.487320547715269,0.46329968862450177,0.5096434332504574,0.545163594121965,0.4807838409012576,0.5007958815671941
E,dataset=diabetes,MLP(16x2),43,0.5743346317355286,0.6163792225367358,0.3,-7.320573839358531,0.568600978605826,0.6163792225367358,0.7202619872911337,0.5531128060348247,0.5743346317355286
E,dataset=diabetes,MLP(16x2),44,0.5162477324624587,0.5585375553096159,0.3,-8.191769220067714,0.5163429595718781,0.5585375553096159,0.5617814531940089,0.5186344787790067,0.5162477324624587
E,dataset=diabetes,MLP(16x2),45,0.5197949652785283,0.5615693193249861,0.7,-8.03669847476751,0.5430383624212315,0.4872632087492635,0.5780649272973315,0.5615693193249861,0.5197949652785283
E,dataset=diabetes,MLP(16x2),46,0.6028832717837338,0.6213348725143747,0.5,-3.060559414104933,0.6725342849786011,0.6455927922015191,0.6213348725143747,0.6419747455845223,0.6028832717837338
E,dataset=diabetes,MLP(16x2),47,0.5693394554537919,0.5664890261383532,0.0,0.5006555031684637,0.5664890261383532,0.5065723847364897,0.4744873912872828,0.5733095256572157,0.5693394554537919
E,dataset=diabetes,MLP(16x2),48,0.538733825830963,0.5787839811335257,0.0,-7.434126721259407,0.5787839811335257,0.5102130405149913,0.5790271025565126,0.567244650788616,0.538733825830963
E,dataset=diabetes,MLP(16x2),49,0.3901521639330795,0.3821313759340672,0.0,2.055810204448347,0.3821313759340672,0.45116324843649674,0.44370763281400877,0.48654667967539866,0.3901521639330795
E,dataset=diabetes,MLP(16x2),50,0.5706683517092643,0.5269029508492928,0.0,7.669148066277985,0.5269029508492928,0.4913098035656529,0.4666631229923596,0.5654070247395615,0.5706683517092643
E,dataset=diabetes,MLP(16x2),51,0.6029402678972268,0.5811627208491935,0.0,3.611891294635725,0.5811627208491935,0.5807489407907197,0.6263936741429945,0.6559845465824301,0.6029402678972268
E,dataset=diabetes,MLP(16x2),52,0.6840550428388485,0.6840550428388485,1.0,0.0,0.6898553870841819,0.6802200765179263,0.5857997471594694,0.59334898859393,0.6840550428388485
E,dataset=diabetes,MLP(16x2),53,0.7311070125841399,0.5491400223946631,0.3,24.889241527899454,0.5247998679090548,0.5491400223946631,0.5508289643538207,0.5937841676062225,0.7311070125841399
E,dataset=diabetes,MLP(16x2),54,0.548217833759439,0.548217833759439,1.0,0.0,0.556299250718061,0.5976198887702383,0.682253726277415,0.5478642294183789,0.548217833759439
E,dataset=diabetes,MLP(16x2),55,0.46898448971748385,0.5255949285651151,0.5,-12.070855239100423,0.4543448457814312,0.5223666685751724,0.5255949285651151,0.4968411199912831,0.46898448971748385
E,dataset=diabetes,MLP(16x2),56,0.6931353707913962,0.6257567979059946,0.3,9.720838919022595,0.6647613370717913,0.6257567979059946,0.6855965126015647,0.752962423851956,0.6931353707913962
E,dataset=diabetes,MLP(16x2),57,0.5271317342977506,0.5569549789015101,0.7,-5.657645454317087,0.5502323449915183,0.5212689657153347,0.6478895478238303,0.5569549789015101,0.5271317342977506
E,dataset=diabetes,MLP(16x2),58,0.6374095270084258,0.5502849394737983,0.5,13.66854178404456,0.6425604555345172,0.6202062978186695,0.5502849394737983,0.6816737310461338,0.6374095270084258
E,dataset=diabetes,MLP(16x2),59,0.6127400485047118,0.5130953936118318,0.5,16.262141692230806,0.5836985394734496,0.7580528736202942,0.5130953936118318,0.5970231430267571,0.6127400485047118
E,dataset=diabetes,MLP(16x2),60,0.6700214823984108,0.516849494172176,0.0,22.860757789129373,0.516849494172176,0.5794324304456154,0.5889399372649784,0.5811505540028317,0.6700214823984108
E,dataset=diabetes,MLP(16x2),61,0.6753063033220643,0.6398516315100261,0.3,5.2501615396782855,0.7243057780679925,0.6398516315100261,0.648900279505145,0.659104582587709,0.6753063033220643
E,dataset=friedman,"RF(50,d5)",42,0.21782214420723123,0.21755174971015037,0.7,0.12413544915966322,0.21691374658584134,0.21815032699173942,0.21842654565936498,0.21755174971015037,0.21782214420723123
E,dataset=friedman,"RF(50,d5)",43,0.19782358721841958,0.19611570659057428,0.0,0.8633351825531328,0.19611570659057428,0.19665231304116815,0.1976424986672579,0.19769679753907,0.19782358721841958
E,dataset=friedman,"RF(50,d5)",44,0.23761961802622353,0.23742587118236091,0.7,0.0815365521887303,0.23629661743792782,0.23488661117069343,0.23526501673242767,0.23742587118236091,0.23761961802622353
E,dataset=friedman,"RF(50,d5)",45,0.26819594283604226,0.26364840826105457,0.0,1.6956015541844935,0.26364840826105457,0.26417629286684485,0.2647929884073216,0.2674597116652934,0.26819594283604226
E,dataset=friedman,"RF(50,d5)",46,0.2551920945310613,0.2547448932565088,0.5,0.17524103768742252,0.2582605818849572,0.2531500466356732,0.2547448932565088,0.25527795248829405,0.2551920945310613
E,dataset=friedman,"RF(50,d5)",47,0.2122536683440744,0.21094273416510703,0.7,0.6176261589233224,0.21561779338487977,0.21362983909341707,0.21372377730526754,0.21094273416510703,0.2122536683440744
E,dataset=friedman,"RF(50,d5)",48,0.23978606769834943,0.23978606769834943,1.0,0.0,0.2386979008648327,0.2378569087169198,0.23847042066127722,0.2396495321575722,0.23978606769834943
E,dataset=friedman,"RF(50,d5)",49,0.24154939339627904,0.24154939339627904,1.0,0.0,0.24389040755522615,0.24524595598931623,0.24552391709729196,0.2453910991325312,0.24154939339627904
E,dataset=friedman,"RF(50,d5)",50,0.2475491041749195,0.24862601520855368,0.7,-0.4350292590326813,0.24709818301306705,0.24886798796528076,0.24850261751758762,0.24862601520855368,0.2475491041749195
E,dataset=friedman,"RF(50,d5)",51,0.24584568230458723,0.24584568230458723,1.0,0.0,0.24935742253142507,0.2494138606498086,0.24943347370489152,0.24866284265638214,0.24584568230458723
E,dataset=friedman,"RF(50,d5)",52,0.21962156170035058,0.21962156170035058,1.0,0.0,0.21992635432855823,0.22126411234915103,0.22156233332924388,0.2202620178782494,0.21962156170035058
E,dataset=friedman,"RF(50,d5)",53,0.23113136338285734,0.23113136338285734,1.0,0.0,0.23031863044646436,0.23121802816055023,0.2312641217615693,0.23088810974727356,0.23113136338285734
E,dataset=friedman,"RF(50,d5)",54,0.2328965898571409,0.2320282877098556,0.7,0.3728273341477126,0.2329754863731019,0.2336512906353267,0.23429342384433446,0.2320282877098556,0.2328965898571409
E,dataset=friedman,"RF(50,d5)",55,0.20642076818481378,0.20407075633893476,0.0,1.1384570780082521,0.20407075633893476,0.20595554719015907,0.20609719501524232,0.20626150225192685,0.20642076818481378
E,dataset=friedman,"RF(50,d5)",56,0.22639008865682983,0.22639008865682983,1.0,0.0,0.2315099738972081,0.23159458784110026,0.23039174067106566,0.23081777546881405,0.22639008865682983
E,dataset=friedman,"RF(50,d5)",57,0.25215033259339775,0.25215033259339775,1.0,0.0,0.25039788766226606,0.25123630245698364,0.251116878942517,0.2504910053778085,0.25215033259339775
E,dataset=friedman,"RF(50,d5)",58,0.22003984321306214,0.22003984321306214,1.0,0.0,0.22613979640149912,0.2238268646768784,0.2234623772131086,0.22165568876938962,0.22003984321306214
E,dataset=friedman,"RF(50,d5)",59,0.22159783989597517,0.2211602635460688,0.0,0.19746417659657176,0.2211602635460688,0.22201513619231206,0.22195355875053907,0.22145925870572764,0.22159783989597517
E,dataset=friedman,"RF(50,d5)",60,0.23965393857840425,0.24152410899414448,0.3,-0.7803628961133834,0.24381617331924957,0.24152410899414448,0.24281498238894206,0.24079405827624648,0.23965393857840425
E,dataset=friedman,"RF(50,d5)",61,0.2560191080485814,0.2556274099452944,0.0,0.1529956518763664,0.2556274099452944,0.25694783192354764,0.25617011170331105,0.2572187673478064,0.2560191080485814
E,dataset=friedman,"RF(20,d3)",42,0.33823564349741403,0.3371406630343637,0.5,0.3237330198934859,0.3360120776405611,0.3365733497206066,0.3371406630343637,0.3367813559215368,0.33823564349741403
E,dataset=friedman,"RF(20,d3)",43,0.34562755072035534,0.34491698224449907,0.7,0.20558791519232258,0.34592144811758785,0.34546858141342507,0.34558251744811147,0.34491698224449907,0.34562755072035534
E,dataset=friedman,"RF(20,d3)",44,0.35865825214287306,0.35865825214287306,1.0,0.0,0.3579979620458311,0.35841193516960873,0.35802637072833476,0.3585637113498484,0.35865825214287306
E,dataset=friedman,"RF(20,d3)",45,0.4151451738420851,0.4078186816912174,0.3,1.7648024384006473,0.4078113778573199,0.4078186816912174,0.4098370229623694,0.4106703306139308,0.4151451738420851
E,dataset=friedman,"RF(20,d3)",46,0.37541053471273067,0.37560113308813414,0.5,-0.050770651801053175,0.3791978910375,0.37630445824747505,0.37560113308813414,0.3746264711333592,0.37541053471273067
E,dataset=friedman,"RF(20,d3)",47,0.33312349390655177,0.33312349390655177,1.0,0.0,0.3364411741562492,0.33314363248651085,0.3337512168180756,0.3332724812879334,0.33312349390655177
E,dataset=friedman,"RF(20,d3)",48,0.389770101819907,0.389770101819907,1.0,0.0,0.38843177780967253,0.3893605251218967,0.38986617322223877,0.3900685280754746,0.389770101819907
E,dataset=friedman,"RF(20,d3)",49,0.3989956286174953,0.3989956286174953,1.0,0.0,0.401179982527066,0.4015631526913613,0.40081993722238635,0.4009155247869792,0.3989956286174953
E,dataset=friedman,"RF(20,d3)",50,0.38804880942999403,0.38804880942999403,1.0,0.0,0.3887046956602029,0.3868107553247623,0.3865037331746261,0.38813915284312644,0.38804880942999403
E,dataset=friedman,"RF(20,d3)",51,0.3726067117385376,0.37320841241650043,0.5,-0.16148412226805392,0.3741644415673723,0.37445743415940624,0.37320841241650043,0.37338675479083633,0.3726067117385376
E,dataset=friedman,"RF(20,d3)",52,0.3693107671666948,0.3693107671666948,1.0,0.0,0.36879218616360254,0.3730313211959321,0.37117817056886865,0.37044667562226463,0.3693107671666948
E,dataset=friedman,"RF(20,d3)",53,0.3668896260064173,0.3665264217189648,0.7,0.09899551846312052,0.366560217131408,0.3660973291409037,0.3644047141531037,0.3665264217189648,0.3668896260064173
E,dataset=friedman,"RF(20,d3)",54,0.3840548664557268,0.3829296854098616,0.0,0.2929740368216073,0.3829296854098616,0.3836215550724162,0.38339005177173535,0.38701471967066425,0.3840548664557268
E,dataset=friedman,"RF(20,d3)",55,0.34187446188189907,0.3383504748443327,0.0,1.0307839369363923,0.3383504748443327,0.339465652506753,0.3394902222116139,0.3422928996029909,0.34187446188189907
E,dataset=friedman,"RF(20,d3)",56,0.35238037173175885,0.3550314391064123,0.0,-0.7523311703273711,0.3550314391064123,0.35600844786155816,0.35627634852469325,0.35660446881793467,0.35238037173175885
E,dataset=friedman,"RF(20,d3)",57,0.39477825187810084,0.3973312533673332,0.0,-0.6466925361482904,0.3973312533673332,0.3969383714446165,0.39710294018375,0.39716022693104125,0.39477825187810084
E,dataset=friedman,"RF(20,d3)",58,0.36493028878609546,0.36698672445415653,0.0,-0.5635146577998785,0.36698672445415653,0.3639756245558566,0.3634092917307869,0.3665753121229686,0.36493028878609546
E,dataset=friedman,"RF(20,d3)",59,0.3556976889729444,0.3556976889729444,1.0,0.0,0.35722609043547515,0.35643195173406267,0.356057461988611,0.35601694215030877,0.3556976889729444
E,dataset=friedman,"RF(20,d3)",60,0.3614082823360218,0.3614082823360218,1.0,0.0,0.3661019673706437,0.36622241514350373,0.3661507249760764,0.3631506397118099,0.3614082823360218
E,dataset=friedman,"RF(20,d3)",61,0.39433740788305244,0.39433740788305244,1.0,0.0,0.3990444794792117,0.3987528967206979,0.39479128563459126,0.39457497053855195,0.39433740788305244
E,dataset=friedman,XGB(sm),42,0.12099254934913234,0.11826639895901668,0.7,2.2531555908034995,0.12148411899550991,0.12163805498717839,0.12375282578828223,0.11826639895901668,0.12099254934913234
E,dataset=friedman,XGB(sm),43,0.10329827150552603,0.10199442107389974,0.0,1.2622190213091309,0.10199442107389974,0.10697816243767232,0.10593196758688685,0.11015396937668274,0.10329827150552603
E,dataset=friedman,XGB(sm),44,0.128353518487744,0.128353518487744,1.0,0.0,0.13293571526764947,0.13490633689591436,0.1341063578960469,0.13477755183110898,0.128353518487744
E,dataset=friedman,XGB(sm),45,0.1502282355276751,0.14331869328854985,0.3,4.599363238778363,0.14778662006589877,0.14331869328854985,0.1470002941517693,0.14458801685909786,0.1502282355276751
E,dataset=friedman,XGB(sm),46,0.12945932187399609,0.13611625121271684,0.5,-5.142101196235217,0.13584153513127595,0.13498744566473783,0.13611625121271684,0.1380097798642807,0.12945932187399609
