experiment,condition,model,seed,base_test_acc,best_test_acc,best_val_acc,best_alpha,delta_pp,test_acc_a0.0,test_acc_a0.3,test_acc_a0.5,test_acc_a0.7,test_acc_a1.0
A,main,MLP(8),43,0.6825,0.6825,0.6770833333333334,1.0,0.0,0.663125,0.635625,0.653125,0.669375,0.6825
A,main,MLP(8),44,0.65125,0.685,0.6625,0.7,3.3750000000000058,0.674375,0.6725,0.6925,0.685,0.65125
A,main,MLP(8),45,0.67,0.6725,0.7,0.5,0.24999999999999467,0.66125,0.63,0.6725,0.648125,0.67
A,main,MLP(8),46,0.676875,0.676875,0.6572916666666667,1.0,0.0,0.6625,0.6525,0.680625,0.65375,0.676875
A,main,MLP(8),47,0.6575,0.69625,0.7114583333333333,0.3,3.875000000000006,0.700625,0.69625,0.685,0.689375,0.6575
A,main,MLP(8),48,0.626875,0.691875,0.7041666666666667,0.0,6.500000000000005,0.691875,0.661875,0.653125,0.6775,0.626875
A,main,MLP(8),49,0.6775,0.704375,0.6822916666666666,0.3,2.6874999999999982,0.6375,0.704375,0.673125,0.6675,0.6775
A,main,MLP(8),50,0.660625,0.68625,0.6885416666666667,0.7,2.562500000000001,0.689375,0.67,0.681875,0.68625,0.660625
A,main,MLP(8),51,0.678125,0.675625,0.6729166666666667,0.5,-0.24999999999999467,0.681875,0.670625,0.675625,0.671875,0.678125
A,main,MLP(8),52,0.664375,0.695,0.7010416666666667,0.0,3.0624999999999902,0.695,0.660625,0.6825,0.66,0.664375
A,main,MLP(8),53,0.68875,0.680625,0.7041666666666667,0.0,-0.8124999999999938,0.680625,0.685,0.688125,0.671875,0.68875
A,main,MLP(8),54,0.681875,0.70375,0.6947916666666667,0.0,2.187499999999998,0.70375,0.695,0.67125,0.6875,0.681875
A,main,MLP(8),55,0.686875,0.710625,0.7145833333333333,0.0,2.374999999999994,0.710625,0.710625,0.70625,0.71125,0.686875
A,main,MLP(8),56,0.680625,0.706875,0.7125,0.5,2.6249999999999996,0.68375,0.695625,0.706875,0.669375,0.680625
A,main,MLP(8),57,0.658125,0.68875,0.7010416666666667,0.0,3.0625000000000013,0.68875,0.628125,0.658125,0.666875,0.658125
A,main,MLP(8),58,0.66875,0.72,0.7166666666666667,0.0,5.125000000000002,0.72,0.673125,0.680625,0.699375,0.66875
A,main,MLP(8),59,0.673125,0.673125,0.675,1.0,0.0,0.65875,0.68625,0.64875,0.67,0.673125
A,main,MLP(8),60,0.686875,0.689375,0.6895833333333333,0.3,0.24999999999999467,0.6775,0.689375,0.670625,0.67125,0.686875
A,main,MLP(8),61,0.669375,0.686875,0.6708333333333333,0.3,1.749999999999996,0.685625,0.686875,0.678125,0.679375,0.669375
A,main,MLP(16),42,0.715,0.715,0.7291666666666666,1.0,0.0,0.7075,0.73,0.721875,0.724375,0.715
A,main,MLP(16),43,0.7,0.73,0.7114583333333333,0.5,3.0000000000000027,0.720625,0.71,0.73,0.72,0.7
A,main,MLP(16),44,0.71375,0.7175,0.690625,0.5,0.3750000000000031,0.723125,0.716875,0.7175,0.724375,0.71375
A,main,MLP(16),45,0.720625,0.7125,0.7354166666666667,0.7,-0.8124999999999938,0.714375,0.70375,0.713125,0.7125,0.720625
A,main,MLP(16),46,0.719375,0.735,0.71875,0.3,1.5625,0.733125,0.735,0.7225,0.7175,0.719375
A,main,MLP(16),47,0.713125,0.72375,0.725,0.5,1.0624999999999996,0.708125,0.71375,0.72375,0.7225,0.713125
A,main,MLP(16),48,0.705,0.723125,0.7520833333333333,0.0,1.8125000000000058,0.723125,0.695625,0.7075,0.70875,0.705
A,main,MLP(16),49,0.73,0.740625,0.7208333333333333,0.3,1.0624999999999996,0.733125,0.740625,0.7325,0.7325,0.73
A,main,MLP(16),50,0.706875,0.71625,0.7354166666666667,0.0,0.9375000000000022,0.71625,0.714375,0.7225,0.710625,0.706875
A,main,MLP(16),51,0.716875,0.72375,0.7052083333333333,0.3,0.6874999999999964,0.713125,0.72375,0.716875,0.70375,0.716875
A,main,MLP(16),52,0.721875,0.738125,0.7354166666666667,0.7,1.6249999999999987,0.725625,0.71875,0.716875,0.738125,0.721875
A,main,MLP(16),53,0.7075,0.721875,0.7447916666666666,0.0,1.4375000000000027,0.721875,0.73375,0.725,0.715625,0.7075
A,main,MLP(16),54,0.726875,0.741875,0.7395833333333334,0.5,1.4999999999999902,0.71875,0.72625,0.741875,0.716875,0.726875
A,main,MLP(16),55,0.745625,0.74375,0.7458333333333333,0.7,-0.187499999999996,0.728125,0.7325,0.7275,0.74375,0.745625
A,main,MLP(16),56,0.72125,0.730625,0.7354166666666667,0.5,0.9375000000000022,0.725,0.731875,0.730625,0.716875,0.72125
A,main,MLP(16),57,0.729375,0.724375,0.7427083333333333,0.3,-0.5000000000000004,0.728125,0.724375,0.684375,0.710625,0.729375
A,main,MLP(16),58,0.730625,0.730625,0.725,1.0,0.0,0.74,0.740625,0.72125,0.716875,0.730625
A,main,MLP(16),59,0.703125,0.721875,0.7479166666666667,0.3,1.8750000000000044,0.71375,0.721875,0.71,0.710625,0.703125
A,main,MLP(16),60,0.71375,0.713125,0.7104166666666667,0.5,-0.06249999999999867,0.725625,0.710625,0.713125,0.703125,0.71375
A,main,MLP(16),61,0.731875,0.743125,0.7083333333333334,0.5,1.1249999999999982,0.735625,0.719375,0.743125,0.730625,0.731875
A,main,MLP(32),42,0.728125,0.743125,0.75625,0.7,1.5000000000000013,0.74,0.739375,0.73,0.743125,0.728125
A,main,MLP(32),43,0.759375,0.759375,0.7416666666666667,1.0,0.0,0.74625,0.7425,0.74625,0.741875,0.759375
A,main,MLP(32),44,0.7475,0.739375,0.7125,0.3,-0.8125000000000049,0.7425,0.739375,0.74,0.74625,0.7475
A,main,MLP(32),45,0.71875,0.755625,0.753125,0.5,3.687499999999999,0.72625,0.734375,0.755625,0.710625,0.71875
A,main,MLP(32),46,0.73375,0.75,0.73125,0.0,1.6249999999999987,0.75,0.735625,0.72875,0.74375,0.73375
A,main,MLP(32),47,0.74375,0.75625,0.7322916666666667,0.3,1.2499999999999956,0.74875,0.75625,0.7425,0.754375,0.74375
A,main,MLP(32),48,0.743125,0.74375,0.7770833333333333,0.3,0.06249999999999867,0.714375,0.74375,0.725,0.725,0.743125
A,main,MLP(32),49,0.73625,0.7575,0.7479166666666667,0.3,2.124999999999999,0.740625,0.7575,0.744375,0.761875,0.73625
A,main,MLP(32),50,0.730625,0.735,0.7583333333333333,0.3,0.4375000000000018,0.731875,0.735,0.736875,0.728125,0.730625
A,main,MLP(32),51,0.730625,0.734375,0.7302083333333333,0.3,0.3750000000000031,0.73375,0.734375,0.725625,0.723125,0.730625
A,main,MLP(32),52,0.74375,0.748125,0.7572916666666667,0.5,0.4375000000000018,0.745,0.73375,0.748125,0.74125,0.74375
A,main,MLP(32),53,0.7325,0.73625,0.746875,0.3,0.374999999999992,0.7275,0.73625,0.730625,0.724375,0.7325
A,main,MLP(32),54,0.741875,0.741875,0.7489583333333333,1.0,0.0,0.735625,0.746875,0.7525,0.74625,0.741875
A,main,MLP(32),55,0.753125,0.753125,0.7666666666666667,1.0,0.0,0.7725,0.770625,0.759375,0.76875,0.753125
A,main,MLP(32),56,0.746875,0.748125,0.7552083333333334,0.7,0.12500000000000844,0.7475,0.744375,0.75125,0.748125,0.746875
A,main,MLP(32),57,0.74375,0.750625,0.759375,0.7,0.6874999999999964,0.744375,0.75375,0.739375,0.750625,0.74375
A,main,MLP(32),58,0.758125,0.764375,0.7541666666666667,0.3,0.6249999999999978,0.765,0.764375,0.74375,0.731875,0.758125
A,main,MLP(32),59,0.73125,0.73875,0.759375,0.0,0.7500000000000062,0.73875,0.73,0.73125,0.735625,0.73125
A,main,MLP(32),60,0.73125,0.749375,0.7541666666666667,0.5,1.8125000000000058,0.729375,0.735,0.749375,0.738125,0.73125
A,main,MLP(32),61,0.753125,0.7525,0.7208333333333333,0.0,-0.06250000000000977,0.7525,0.739375,0.748125,0.754375,0.753125
A,main,MLP(16x2),42,0.72,0.75625,0.7604166666666666,0.3,3.6250000000000004,0.760625,0.75625,0.76,0.746875,0.72
A,main,MLP(16x2),43,0.721875,0.7625,0.7541666666666667,0.0,4.062499999999991,0.7625,0.73875,0.7525,0.761875,0.721875
A,main,MLP(16x2),44,0.728125,0.7475,0.7229166666666667,0.0,1.937500000000003,0.7475,0.72625,0.7425,0.75625,0.728125
A,main,MLP(16x2),45,0.738125,0.73875,0.765625,0.0,0.06249999999999867,0.73875,0.749375,0.739375,0.74875,0.738125
A,main,MLP(16x2),46,0.74625,0.76125,0.7427083333333333,0.0,1.5000000000000013,0.76125,0.71625,0.75375,0.736875,0.74625
A,main,MLP(16x2),47,0.738125,0.763125,0.7479166666666667,0.3,2.500000000000002,0.75,0.763125,0.753125,0.74625,0.738125
A,main,MLP(16x2),48,0.73375,0.73875,0.7833333333333333,0.5,0.5000000000000004,0.736875,0.753125,0.73875,0.7325,0.73375
A,main,MLP(16x2),49,0.73375,0.76625,0.7645833333333333,0.7,3.2499999999999973,0.740625,0.773125,0.766875,0.76625,0.73375
A,main,MLP(16x2),50,0.725,0.755,0.7677083333333333,0.0,3.0000000000000027,0.755,0.75125,0.733125,0.72875,0.725
A,main,MLP(16x2),51,0.7325,0.751875,0.7541666666666667,0.5,1.937499999999992,0.75375,0.76,0.751875,0.75,0.7325
A,main,MLP(16x2),52,0.73875,0.756875,0.7625,0.3,1.8124999999999947,0.75,0.756875,0.75375,0.7525,0.73875
A,main,MLP(16x2),53,0.746875,0.76125,0.7635416666666667,0.0,1.4375000000000027,0.76125,0.7425,0.731875,0.740625,0.746875
A,main,MLP(16x2),54,0.735,0.743125,0.7572916666666667,0.0,0.8125000000000049,0.743125,0.76125,0.753125,0.74625,0.735
A,main,MLP(16x2),55,0.754375,0.785,0.7770833333333333,0.3,3.0625000000000013,0.76125,0.785,0.773125,0.765,0.754375
A,main,MLP(16x2),56,0.746875,0.760625,0.7625,0.5,1.375000000000004,0.760625,0.75625,0.760625,0.760625,0.746875
A,main,MLP(16x2),57,0.74625,0.75,0.771875,0.3,0.3750000000000031,0.726875,0.75,0.72875,0.745,0.74625
A,main,MLP(16x2),58,0.74125,0.76875,0.7458333333333333,0.3,2.750000000000008,0.75625,0.76875,0.75125,0.765,0.74125
A,main,MLP(16x2),59,0.715625,0.75,0.775,0.3,3.4375000000000044,0.739375,0.75,0.733125,0.736875,0.715625
A,main,MLP(16x2),60,0.76375,0.7475,0.7677083333333333,0.0,-1.6249999999999987,0.7475,0.76375,0.745,0.751875,0.76375
A,main,MLP(16x2),61,0.755,0.755,0.7333333333333333,0.3,0.0,0.741875,0.755,0.751875,0.741875,0.755
A,main,MLP(32x2),42,0.784375,0.785,0.7885416666666667,0.0,0.06249999999999867,0.785,0.784375,0.78125,0.77375,0.784375
A,main,MLP(32x2),43,0.775625,0.790625,0.7729166666666667,0.5,1.5000000000000013,0.7925,0.793125,0.790625,0.7825,0.775625
A,main,MLP(32x2),44,0.7825,0.781875,0.7479166666666667,0.5,-0.06249999999999867,0.7725,0.7725,0.781875,0.77625,0.7825
A,main,MLP(32x2),45,0.766875,0.785,0.7916666666666666,0.0,1.8125000000000058,0.785,0.775,0.775625,0.779375,0.766875
A,main,MLP(32x2),46,0.769375,0.795,0.7739583333333333,0.0,2.562500000000001,0.795,0.779375,0.794375,0.783125,0.769375
A,main,MLP(32x2),47,0.780625,0.79125,0.7739583333333333,0.3,1.0624999999999996,0.774375,0.79125,0.7725,0.788125,0.780625
A,main,MLP(32x2),48,0.76375,0.75875,0.8114583333333333,0.3,-0.5000000000000004,0.755625,0.75875,0.75875,0.751875,0.76375
A,main,MLP(32x2),49,0.7725,0.79125,0.7802083333333333,0.5,1.8750000000000044,0.77625,0.786875,0.79125,0.784375,0.7725
A,main,MLP(32x2),50,0.765,0.773125,0.7791666666666667,0.7,0.8124999999999938,0.7775,0.77,0.7675,0.773125,0.765
A,main,MLP(32x2),51,0.768125,0.7725,0.7708333333333334,0.3,0.4375000000000018,0.775625,0.7725,0.775625,0.768125,0.768125
A,main,MLP(32x2),52,0.77625,0.78375,0.7875,0.5,0.7499999999999951,0.77375,0.771875,0.78375,0.779375,0.77625
A,main,MLP(32x2),53,0.77875,0.766875,0.7875,0.5,-1.187500000000008,0.77,0.776875,0.766875,0.77,0.77875
A,main,MLP(32x2),54,0.745625,0.769375,0.7864583333333334,0.5,2.375000000000005,0.781875,0.765,0.769375,0.77,0.745625
A,main,MLP(32x2),55,0.785,0.795625,0.8,0.3,1.0624999999999996,0.79,0.795625,0.795625,0.795,0.785
A,main,MLP(32x2),56,0.773125,0.773125,0.7802083333333333,1.0,0.0,0.771875,0.775625,0.775,0.7775,0.773125
A,main,MLP(32x2),57,0.78,0.76875,0.790625,0.0,-1.1249999999999982,0.76875,0.761875,0.779375,0.77875,0.78
A,main,MLP(32x2),58,0.77375,0.789375,0.7770833333333333,0.3,1.5625,0.78875,0.789375,0.7875,0.78875,0.77375
A,main,MLP(32x2),59,0.764375,0.764375,0.7979166666666667,1.0,0.0,0.7575,0.749375,0.7675,0.76,0.764375
A,main,MLP(32x2),60,0.773125,0.773125,0.7875,1.0,0.0,0.77125,0.774375,0.760625,0.766875,0.773125
A,main,MLP(32x2),61,0.7675,0.783125,0.7645833333333333,0.3,1.5625,0.7675,0.783125,0.78125,0.77625,0.7675
B,eta=0.0,"RF(50,d5)",42,0.72,0.72,0.746875,0.0,0.0,0.72,0.72,0.72,0.72,0.72
B,eta=0.0,"RF(50,d5)",43,0.735,0.735,0.728125,0.0,0.0,0.735,0.735,0.735,0.735,0.735
B,eta=0.0,"RF(50,d5)",44,0.72875,0.72875,0.7322916666666667,0.0,0.0,0.72875,0.72875,0.72875,0.72875,0.72875
B,eta=0.0,"RF(50,d5)",45,0.72375,0.72375,0.709375,0.0,0.0,0.72375,0.72375,0.72375,0.72375,0.72375
B,eta=0.0,"RF(50,d5)",46,0.734375,0.734375,0.725,0.0,0.0,0.734375,0.734375,0.734375,0.734375,0.734375
B,eta=0.0,"RF(50,d5)",47,0.72375,0.72375,0.7145833333333333,0.0,0.0,0.72375,0.72375,0.72375,0.72375,0.72375
B,eta=0.0,"RF(50,d5)",48,0.71375,0.71375,0.7375,0.0,0.0,0.71375,0.71375,0.71375,0.71375,0.71375
B,eta=0.0,"RF(50,d5)",49,0.708125,0.708125,0.7166666666666667,0.0,0.0,0.708125,0.708125,0.708125,0.708125,0.708125
B,eta=0.0,"RF(50,d5)",50,0.713125,0.713125,0.7052083333333333,0.0,0.0,0.713125,0.713125,0.713125,0.713125,0.713125
B,eta=0.0,"RF(50,d5)",51,0.743125,0.743125,0.7458333333333333,0.0,0.0,0.743125,0.743125,0.743125,0.743125,0.743125
B,eta=0.0,"RF(50,d5)",52,0.738125,0.738125,0.7375,0.0,0.0,0.738125,0.738125,0.738125,0.738125,0.738125
B,eta=0.0,"RF(50,d5)",53,0.723125,0.723125,0.7333333333333333,0.0,0.0,0.723125,0.723125,0.723125,0.723125,0.723125
B,eta=0.0,"RF(50,d5)",54,0.73625,0.73625,0.7510416666666667,0.0,0.0,0.73625,0.73625,0.73625,0.73625,0.73625
B,eta=0.0,"RF(50,d5)",55,0.7425,0.7425,0.728125,0.0,0.0,0.7425,0.7425,0.7425,0.7425,0.7425
B,eta=0.0,"RF(50,d5)",56,0.72875,0.72875,0.7041666666666667,0.0,0.0,0.72875,0.72875,0.72875,0.72875,0.72875
B,eta=0.0,"RF(50,d5)",57,0.721875,0.721875,0.734375,0.0,0.0,0.721875,0.721875,0.721875,0.721875,0.721875
B,eta=0.0,"RF(50,d5)",58,0.719375,0.719375,0.7041666666666667,0.0,0.0,0.719375,0.719375,0.719375,0.719375,0.719375
B,eta=0.0,"RF(50,d5)",59,0.69875,0.69875,0.7291666666666666,0.0,0.0,0.69875,0.69875,0.69875,0.69875,0.69875
B,eta=0.0,"RF(50,d5)",60,0.71875,0.71875,0.7177083333333333,0.0,0.0,0.71875,0.71875,0.71875,0.71875,0.71875
B,eta=0.0,"RF(50,d5)",61,0.70875,0.70875,0.7020833333333333,0.0,0.0,0.70875,0.70875,0.70875,0.70875,0.70875
B,eta=0.0,"RF(20,d3)",42,0.640625,0.640625,0.6458333333333334,0.0,0.0,0.640625,0.640625,0.640625,0.640625,0.640625
B,eta=0.0,"RF(20,d3)",43,0.61375,0.61375,0.6166666666666667,0.0,0.0,0.61375,0.61375,0.61375,0.61375,0.61375
B,eta=0.0,"RF(20,d3)",44,0.640625,0.640625,0.6416666666666667,0.0,0.0,0.640625,0.640625,0.640625,0.640625,0.640625
B,eta=0.0,"RF(20,d3)",45,0.598125,0.598125,0.5895833333333333,0.0,0.0,0.598125,0.598125,0.598125,0.598125,0.598125
B,eta=0.0,"RF(20,d3)",46,0.6325,0.6325,0.6270833333333333,0.0,0.0,0.6325,0.6325,0.6325,0.6325,0.6325
B,eta=0.0,"RF(20,d3)",47,0.5525,0.5525,0.540625,0.0,0.0,0.5525,0.5525,0.5525,0.5525,0.5525
B,eta=0.0,"RF(20,d3)",48,0.63125,0.63125,0.671875,0.0,0.0,0.63125,0.63125,0.63125,0.63125,0.63125
B,eta=0.0,"RF(20,d3)",49,0.638125,0.638125,0.6541666666666667,0.0,0.0,0.638125,0.638125,0.638125,0.638125,0.638125
B,eta=0.0,"RF(20,d3)",50,0.653125,0.653125,0.6395833333333333,0.0,0.0,0.653125,0.653125,0.653125,0.653125,0.653125
B,eta=0.0,"RF(20,d3)",51,0.654375,0.654375,0.6458333333333334,0.0,0.0,0.654375,0.654375,0.654375,0.654375,0.654375
B,eta=0.0,"RF(20,d3)",52,0.623125,0.623125,0.6291666666666667,0.0,0.0,0.623125,0.623125,0.623125,0.623125,0.623125
B,eta=0.0,"RF(20,d3)",53,0.63875,0.63875,0.65625,0.0,0.0,0.63875,0.63875,0.63875,0.63875,0.63875
B,eta=0.0,"RF(20,d3)",54,0.64,0.64,0.6395833333333333,0.0,0.0,0.64,0.64,0.64,0.64,0.64
B,eta=0.0,"RF(20,d3)",55,0.655,0.655,0.6364583333333333,0.0,0.0,0.655,0.655,0.655,0.655,0.655
B,eta=0.0,"RF(20,d3)",56,0.68125,0.68125,0.66875,0.0,0.0,0.68125,0.68125,0.68125,0.68125,0.68125
B,eta=0.0,"RF(20,d3)",57,0.63625,0.63625,0.6395833333333333,0.0,0.0,0.63625,0.63625,0.63625,0.63625,0.63625
B,eta=0.0,"RF(20,d3)",58,0.6325,0.6325,0.6104166666666667,0.0,0.0,0.6325,0.6325,0.6325,0.6325,0.6325
B,eta=0.0,"RF(20,d3)",59,0.635625,0.635625,0.6604166666666667,0.0,0.0,0.635625,0.635625,0.635625,0.635625,0.635625
B,eta=0.0,"RF(20,d3)",60,0.59625,0.59625,0.6052083333333333,0.0,0.0,0.59625,0.59625,0.59625,0.59625,0.59625
B,eta=0.0,"RF(20,d3)",61,0.650625,0.650625,0.6541666666666667,0.0,0.0,0.650625,0.650625,0.650625,0.650625,0.650625
B,eta=0.0,XGB(sm),42,0.82,0.82,0.8333333333333334,0.0,0.0,0.82,0.82,0.82,0.82,0.82
B,eta=0.0,XGB(sm),43,0.8175,0.8175,0.8041666666666667,0.0,0.0,0.8175,0.8175,0.8175,0.8175,0.8175
B,eta=0.0,XGB(sm),44,0.80375,0.80375,0.8145833333333333,0.0,0.0,0.80375,0.80375,0.80375,0.80375,0.80375
B,eta=0.0,XGB(sm),45,0.81125,0.81125,0.8114583333333333,0.0,0.0,0.81125,0.81125,0.81125,0.81125,0.81125
B,eta=0.0,XGB(sm),46,0.824375,0.824375,0.81875,0.0,0.0,0.824375,0.824375,0.824375,0.824375,0.824375
B,eta=0.0,XGB(sm),47,0.81125,0.81125,0.83125,0.0,0.0,0.81125,0.81125,0.81125,0.81125,0.81125
B,eta=0.0,XGB(sm),48,0.79875,0.79875,0.8208333333333333,0.0,0.0,0.79875,0.79875,0.79875,0.79875,0.79875
B,eta=0.0,XGB(sm),49,0.818125,0.818125,0.8177083333333334,0.0,0.0,0.818125,0.818125,0.818125,0.818125,0.818125
B,eta=0.0,XGB(sm),50,0.82875,0.82875,0.8260416666666667,0.0,0.0,0.82875,0.82875,0.82875,0.82875,0.82875
B,eta=0.0,XGB(sm),51,0.818125,0.818125,0.8229166666666666,0.0,0.0,0.818125,0.818125,0.818125,0.818125,0.818125
B,eta=0.0,XGB(sm),52,0.80375,0.80375,0.8072916666666666,0.0,0.0,0.80375,0.80375,0.80375,0.80375,0.80375
B,eta=0.0,XGB(sm),53,0.815625,0.815625,0.8291666666666667,0.0,0.0,0.815625,0.815625,0.815625,0.815625,0.815625
B,eta=0.0,XGB(sm),54,0.82625,0.82625,0.8333333333333334,0.0,0.0,0.82625,0.82625,0.82625,0.82625,0.82625
B,eta=0.0,XGB(sm),55,0.8375,0.8375,0.828125,0.0,0.0,0.8375,0.8375,0.8375,0.8375,0.8375
B,eta=0.0,XGB(sm),56,0.821875,0.821875,0.7958333333333333,0.0,0.0,0.821875,0.821875,0.821875,0.821875,0.821875
B,eta=0.0,XGB(sm),57,0.833125,0.833125,0.8385416666666666,0.0,0.0,0.833125,0.833125,0.833125,0.833125,0.833125
B,eta=0.0,XGB(sm),58,0.819375,0.819375,0.8083333333333333,0.0,0.0,0.819375,0.819375,0.819375,0.819375,0.819375
B,eta=0.0,XGB(sm),59,0.79,0.79,0.8260416666666667,0.0,0.0,0.79,0.79,0.79,0.79,0.79
B,eta=0.0,XGB(sm),60,0.82625,0.82625,0.803125,0.0,0.0,0.82625,0.82625,0.82625,0.82625,0.82625
B,eta=0.0,XGB(sm),61,0.8275,0.8275,0.7958333333333333,0.0,0.0,0.8275,0.8275,0.8275,0.8275,0.8275
B,eta=0.0,GB(sm),42,0.84125,0.84125,0.8541666666666666,0.0,0.0,0.84125,0.84125,0.84125,0.84125,0.84125
B,eta=0.0,GB(sm),43,0.838125,0.838125,0.8260416666666667,0.0,0.0,0.838125,0.838125,0.838125,0.838125,0.838125
B,eta=0.0,GB(sm),44,0.82,0.82,0.8322916666666667,0.0,0.0,0.82,0.82,0.82,0.82,0.82
B,eta=0.0,GB(sm),45,0.82875,0.82875,0.8354166666666667,0.0,0.0,0.82875,0.82875,0.82875,0.82875,0.82875
B,eta=0.0,GB(sm),46,0.8525,0.8525,0.84375,0.0,0.0,0.8525,0.8525,0.8525,0.8525,0.8525
B,eta=0.0,GB(sm),47,0.830625,0.830625,0.8458333333333333,0.0,0.0,0.830625,0.830625,0.830625,0.830625,0.830625
B,eta=0.0,GB(sm),48,0.823125,0.823125,0.8291666666666667,0.0,0.0,0.823125,0.823125,0.823125,0.823125,0.823125
B,eta=0.0,GB(sm),49,0.8375,0.8375,0.8354166666666667,0.0,0.0,0.8375,0.8375,0.8375,0.8375,0.8375
B,eta=0.0,GB(sm),50,0.853125,0.853125,0.840625,0.0,0.0,0.853125,0.853125,0.853125,0.853125,0.853125
B,eta=0.0,GB(sm),51,0.83625,0.83625,0.834375,0.0,0.0,0.83625,0.83625,0.83625,0.83625,0.83625
B,eta=0.0,GB(sm),52,0.8375,0.8375,0.8447916666666667,0.0,0.0,0.8375,0.8375,0.8375,0.8375,0.8375
B,eta=0.0,GB(sm),53,0.828125,0.828125,0.84375,0.0,0.0,0.828125,0.828125,0.828125,0.828125,0.828125
B,eta=0.0,GB(sm),54,0.82875,0.82875,0.846875,0.0,0.0,0.82875,0.82875,0.82875,0.82875,0.82875
B,eta=0.0,GB(sm),55,0.850625,0.850625,0.859375,0.0,0.0,0.850625,0.850625,0.850625,0.850625,0.850625
B,eta=0.0,GB(sm),56,0.839375,0.839375,0.81875,0.0,0.0,0.839375,0.839375,0.839375,0.839375,0.839375
B,eta=0.0,GB(sm),57,0.84375,0.84375,0.8541666666666666,0.0,0.0,0.84375,0.84375,0.84375,0.84375,0.84375
B,eta=0.0,GB(sm),58,0.836875,0.836875,0.8270833333333333,0.0,0.0,0.836875,0.836875,0.836875,0.836875,0.836875
B,eta=0.0,GB(sm),59,0.811875,0.811875,0.853125,0.0,0.0,0.811875,0.811875,0.811875,0.811875,0.811875
B,eta=0.0,GB(sm),60,0.835,0.835,0.828125,0.0,0.0,0.835,0.835,0.835,0.835,0.835
B,eta=0.0,GB(sm),61,0.84125,0.84125,0.7979166666666667,0.0,0.0,0.84125,0.84125,0.84125,0.84125,0.84125
B,eta=0.0,DT(d5),42,0.663125,0.663125,0.6635416666666667,0.0,0.0,0.663125,0.663125,0.663125,0.663125,0.663125
B,eta=0.0,DT(d5),43,0.689375,0.689375,0.6541666666666667,0.0,0.0,0.689375,0.689375,0.689375,0.689375,0.689375
B,eta=0.0,DT(d5),44,0.678125,0.678125,0.6802083333333333,0.0,0.0,0.678125,0.678125,0.678125,0.678125,0.678125
B,eta=0.0,DT(d5),45,0.62,0.62,0.60625,0.0,0.0,0.62,0.62,0.62,0.62,0.62
B,eta=0.0,DT(d5),46,0.618125,0.618125,0.6260416666666667,0.0,0.0,0.618125,0.618125,0.618125,0.618125,0.618125
B,eta=0.0,DT(d5),47,0.61,0.61,0.6104166666666667,0.0,0.0,0.61,0.61,0.61,0.61,0.61
B,eta=0.0,DT(d5),48,0.640625,0.640625,0.6552083333333333,0.0,0.0,0.640625,0.640625,0.640625,0.640625,0.640625
B,eta=0.0,DT(d5),49,0.66875,0.66875,0.6895833333333333,0.0,0.0,0.66875,0.66875,0.66875,0.66875,0.66875
B,eta=0.0,DT(d5),50,0.6325,0.6325,0.6208333333333333,0.0,0.0,0.6325,0.6325,0.6325,0.6325,0.6325
B,eta=0.0,DT(d5),51,0.69,0.69,0.68125,0.0,0.0,0.69,0.69,0.69,0.69,0.69
B,eta=0.0,DT(d5),52,0.685,0.685,0.659375,0.0,0.0,0.685,0.685,0.685,0.685,0.685
B,eta=0.0,DT(d5),53,0.669375,0.669375,0.6760416666666667,0.0,0.0,0.669375,0.669375,0.669375,0.669375,0.669375
B,eta=0.0,DT(d5),54,0.673125,0.673125,0.68125,0.0,0.0,0.673125,0.673125,0.673125,0.673125,0.673125
B,eta=0.0,DT(d5),55,0.663125,0.663125,0.6645833333333333,0.0,0.0,0.663125,0.663125,0.663125,0.663125,0.663125
B,eta=0.0,DT(d5),56,0.631875,0.631875,0.6239583333333333,0.0,0.0,0.631875,0.631875,0.631875,0.631875,0.631875
B,eta=0.0,DT(d5),57,0.673125,0.673125,0.68125,0.0,0.0,0.673125,0.673125,0.673125,0.673125,0.673125
B,eta=0.0,DT(d5),58,0.6675,0.6675,0.6760416666666667,0.0,0.0,0.6675,0.6675,0.6675,0.6675,0.6675
B,eta=0.0,DT(d5),59,0.659375,0.659375,0.6760416666666667,0.0,0.0,0.659375,0.659375,0.659375,0.659375,0.659375
B,eta=0.0,DT(d5),60,0.674375,0.674375,0.6635416666666667,0.0,0.0,0.674375,0.674375,0.674375,0.674375,0.674375
B,eta=0.0,DT(d5),61,0.6325,0.6325,0.6291666666666667,0.0,0.0,0.6325,0.6325,0.6325,0.6325,0.6325
B,eta=0.0,DT(d3),42,0.584375,0.584375,0.5635416666666667,0.0,0.0,0.584375,0.584375,0.584375,0.584375,0.584375
B,eta=0.0,DT(d3),43,0.558125,0.558125,0.5708333333333333,0.0,0.0,0.558125,0.558125,0.558125,0.558125,0.558125
B,eta=0.0,DT(d3),44,0.571875,0.571875,0.5895833333333333,0.0,0.0,0.571875,0.571875,0.571875,0.571875,0.571875
B,eta=0.0,DT(d3),45,0.56875,0.56875,0.5552083333333333,0.0,0.0,0.56875,0.56875,0.56875,0.56875,0.56875
B,eta=0.0,DT(d3),46,0.571875,0.571875,0.5625,0.0,0.0,0.571875,0.571875,0.571875,0.571875,0.571875
